Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1961","1961","3050","FAO TIER 1","kilotonnes","3.057","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1965","1965","3050","FAO TIER 1","kilotonnes","3.3048","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1971","1971","3050","FAO TIER 1","kilotonnes","4.0674","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1975","1975","3050","FAO TIER 1","kilotonnes","4.2651","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1981","1981","3050","FAO TIER 1","kilotonnes","4.706","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1985","1985","3050","FAO TIER 1","kilotonnes","4.9675","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kilotonnes","5.1623","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kilotonnes","5.6588","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kilotonnes","6.7138","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kilotonnes","7.838","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kilotonnes","10.508","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","11.1046","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","12.1374","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","5.4257","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","2609.0318","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","3.9674","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","2407.6726","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","3.077","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","2141.6635","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","4.0953","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","2636.8811","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","5.2978","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","3203.3657","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","2.859","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","3548.4602","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","2.3585","Fc","Calculated data",""
"GT","Emissions Totals","5101","Eastern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","3202.8449","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","13.6629","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","14.3769","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","18.1734","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","18.0162","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","22.7285","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","23.499","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","33.5425","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","36.8731","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","47.4317","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","55.0324","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","71.8683","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","90.3679","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","107.8064","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1961","1961","3050","FAO TIER 1","kilotonnes","0.463","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1965","1965","3050","FAO TIER 1","kilotonnes","0.4986","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1971","1971","3050","FAO TIER 1","kilotonnes","0.6554","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1975","1975","3050","FAO TIER 1","kilotonnes","0.7095","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1981","1981","3050","FAO TIER 1","kilotonnes","0.9816","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1985","1985","3050","FAO TIER 1","kilotonnes","1.0508","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1991","1991","3050","FAO TIER 1","kilotonnes","1.3288","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kilotonnes","1.3479","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kilotonnes","1.6055","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kilotonnes","1.7828","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kilotonnes","2.4748","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kilotonnes","2.8312","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kilotonnes","3.2333","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1961","1961","3050","FAO TIER 1","kilotonnes","0.7347","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1965","1965","3050","FAO TIER 1","kilotonnes","0.7215","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1971","1971","3050","FAO TIER 1","kilotonnes","0.8198","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1975","1975","3050","FAO TIER 1","kilotonnes","0.8873","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1981","1981","3050","FAO TIER 1","kilotonnes","0.7913","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1985","1985","3050","FAO TIER 1","kilotonnes","0.8881","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kilotonnes","1.0666","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kilotonnes","1.1735","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kilotonnes","1.3667","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kilotonnes","1.6506","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kilotonnes","2.1551","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","2.9961","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","3.5088","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","0.3756","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","331.1027","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","0.4971","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","351.3581","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","0.6958","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","419.56","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","0.8545","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","556.1948","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","1.0978","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","807.4962","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","1.2304","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","852.9332","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","1.348","Fc","Calculated data",""
"GT","Emissions Totals","5102","Middle Africa","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","932.5627","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","36.4772","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","39.1321","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","49.308","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","54.1263","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","60.2794","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","63.1292","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","71.892","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","88.3111","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","105.6945","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","112.9384","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","117.259","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","115.2694","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","117.5699","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1961","1961","3050","FAO TIER 1","kilotonnes","0.7519","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1965","1965","3050","FAO TIER 1","kilotonnes","0.8021","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1971","1971","3050","FAO TIER 1","kilotonnes","1.0066","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1975","1975","3050","FAO TIER 1","kilotonnes","1.0989","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1981","1981","3050","FAO TIER 1","kilotonnes","1.3685","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1985","1985","3050","FAO TIER 1","kilotonnes","1.5204","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1991","1991","3050","FAO TIER 1","kilotonnes","1.8904","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kilotonnes","2.2878","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kilotonnes","2.9523","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kilotonnes","3.3781","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kilotonnes","3.558","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kilotonnes","3.1911","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kilotonnes","3.2404","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1961","1961","3050","FAO TIER 1","kilotonnes","2.4841","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1965","1965","3050","FAO TIER 1","kilotonnes","3.2096","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1971","1971","3050","FAO TIER 1","kilotonnes","3.9436","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1975","1975","3050","FAO TIER 1","kilotonnes","4.3107","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1981","1981","3050","FAO TIER 1","kilotonnes","4.2555","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1985","1985","3050","FAO TIER 1","kilotonnes","5.5378","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kilotonnes","7.3548","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kilotonnes","5.4869","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kilotonnes","6.9324","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kilotonnes","8.71","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kilotonnes","9.2003","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","9.2394","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","9.2023","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","1.0696","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","3998.8222","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","1.2079","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","5153.3523","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","1.4358","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","6911.9325","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","1.4791","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","10965.7033","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","1.5113","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","13520.4084","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","1.4372","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","9099.7575","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","1.534","Fc","Calculated data",""
"GT","Emissions Totals","5103","Northern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","9932.7762","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","27.7054","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","27.3492","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","26.1463","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","27.6209","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","28.6846","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","27.0439","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","30.8916","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","29.8987","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","31.878","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","31.8193","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","32.7893","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","31.0045","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","29.12","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1961","1961","3050","FAO TIER 1","kilotonnes","0.8618","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1965","1965","3050","FAO TIER 1","kilotonnes","0.8399","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1971","1971","3050","FAO TIER 1","kilotonnes","0.8093","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1975","1975","3050","FAO TIER 1","kilotonnes","0.8343","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1981","1981","3050","FAO TIER 1","kilotonnes","0.8515","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1985","1985","3050","FAO TIER 1","kilotonnes","0.8356","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1991","1991","3050","FAO TIER 1","kilotonnes","0.9949","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kilotonnes","0.9976","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kilotonnes","1.0819","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kilotonnes","1.0766","Fc","Calculated data",""
